學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
105,1024,崑山科技大學,819915,時尚展演事業學士學位學程,N 修,B 四技,101,25,76,10,21,5,13,3,20,5,14,0,0,0,0,0,0,2,8,11 臺南市,2 技職
105,1025,嘉南藥理大學,220214,儒學研究所,D 日,M 碩士,23,5,18,1,9,1,5,3,3,0,1,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,220303,應用外語系,D 日,B 四技,338,84,254,19,45,18,71,20,70,22,67,0,0,0,0,0,0,5,1,11 臺南市,2 技職
105,1025,嘉南藥理大學,220303,應用外語系,N 修,B 四技,71,33,38,9,9,9,7,7,10,6,10,0,0,0,0,0,0,2,2,11 臺南市,2 技職
105,1025,嘉南藥理大學,340901,醫務管理系,D 日,M 碩士,26,5,21,1,12,3,7,1,2,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,340901,醫務管理系,D 日,B 四技,654,122,532,37,107,30,140,24,146,27,132,0,0,0,0,0,0,4,7,11 臺南市,2 技職
105,1025,嘉南藥理大學,340901,醫務管理系,N 職,M 碩士,59,8,51,4,22,4,24,0,3,0,2,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,340901,醫務管理系,N 修,B 四技,62,19,43,7,15,2,5,5,10,2,12,0,0,0,0,0,0,3,1,11 臺南市,2 技職
105,1025,嘉南藥理大學,340901,醫務管理系,N 修,C 二技,39,3,36,0,0,0,0,2,16,1,20,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,349930,文化事業發展系,D 日,B 四技,78,30,48,0,0,0,0,0,0,28,46,0,0,0,0,0,0,2,2,11 臺南市,2 技職
105,1025,嘉南藥理大學,349930,文化事業發展系,N 修,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,420302,生物科技系,D 日,M 碩士,15,11,4,4,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,420302,雙軌旗艦生物科技系_雙軌旗艦農業生物技術專班,D 日,B 四技,5,1,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,420302,生物科技系,D 日,B 四技,420,291,129,75,16,60,36,78,32,66,40,0,0,0,0,0,0,12,5,11 臺南市,2 技職
105,1025,嘉南藥理大學,420302,生物科技系,N 職,M 碩士,8,6,2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,420302,生物科技系,N 修,B 四技,60,50,10,19,2,7,5,4,1,10,1,0,0,0,0,0,0,10,1,11 臺南市,2 技職
105,1025,嘉南藥理大學,480109,資訊管理系,D 日,B 四技,574,433,141,78,22,111,35,125,44,107,36,0,0,0,0,0,0,12,4,11 臺南市,2 技職
105,1025,嘉南藥理大學,480109,資訊管理系,N 修,B 四技,172,123,49,40,12,20,14,32,12,29,10,0,0,0,0,0,0,2,1,11 臺南市,2 技職
105,1025,嘉南藥理大學,480513,應用空間資訊系,D 日,M 碩士,17,12,5,4,2,6,3,1,0,1,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,480513,應用空間資訊系,D 日,B 四技,604,363,241,84,47,101,60,88,69,80,62,0,0,0,0,0,0,10,3,11 臺南市,2 技職
105,1025,嘉南藥理大學,480513,應用空間資訊系,N 修,B 四技,50,36,14,7,2,5,1,9,2,9,6,0,0,0,0,0,0,6,3,11 臺南市,2 技職
105,1025,嘉南藥理大學,480519,資訊多媒體應用系,D 日,B 四技,422,251,171,45,45,68,49,70,39,63,36,0,0,0,0,0,0,5,2,11 臺南市,2 技職
105,1025,嘉南藥理大學,480519,資訊多媒體應用系,N 修,B 四技,79,63,16,16,4,8,1,21,5,13,6,0,0,0,0,0,0,5,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,520903,環境工程與科學系,D 日,M 碩士,46,32,14,16,4,10,5,5,5,1,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,520903,環境工程與科學系,D 日,B 四技,508,431,77,121,19,110,25,99,19,94,14,0,0,0,0,0,0,7,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,520903,環境工程與科學系,N 職,M 碩士,20,13,7,7,4,5,3,0,0,1,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,520903,環境工程與科學系,N 修,B 四技,88,78,10,20,3,16,2,18,2,19,2,0,0,0,0,0,0,5,1,11 臺南市,2 技職
105,1025,嘉南藥理大學,620602,食品科技系,D 日,B 四技,784,323,461,76,107,105,133,78,119,61,101,0,0,0,0,0,0,3,1,11 臺南市,2 技職
105,1025,嘉南藥理大學,620602,食品科技系,N 修,B 四技,100,50,50,17,24,8,8,15,12,8,5,0,0,0,0,0,0,2,1,11 臺南市,2 技職
105,1025,嘉南藥理大學,720209,職業安全衛生系產業安全衛生與防災碩士班,D 日,M 碩士,9,8,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,720209,職業安全衛生系,D 日,B 四技,395,328,67,72,14,81,18,81,17,79,18,0,0,0,0,0,0,15,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,720209,職業安全衛生系產業安全衛生與防災碩士在職專班,N 職,M 碩士,50,39,11,19,7,17,4,1,0,1,0,0,0,1,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,720209,職業安全衛生系,N 修,B 四技,130,91,39,21,10,25,13,24,13,16,3,0,0,0,0,0,0,5,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,720301,藥學系,D 日,M 碩士,7,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,720301,藥學系,D 日,B 四技,941,390,551,87,133,102,139,101,139,99,138,0,0,0,0,0,0,1,2,11 臺南市,2 技職
105,1025,嘉南藥理大學,720301,藥學系,N 職,M 碩士,17,7,10,4,4,2,6,0,0,1,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,720306,醫藥化學系,D 日,B 四技,416,261,155,57,38,66,39,74,33,55,43,0,0,0,0,0,0,9,2,11 臺南市,2 技職
105,1025,嘉南藥理大學,720331,藥用植物與保健應用學士學位學程,D 日,B 四技,32,17,15,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,720504,保健營養系,D 日,M 碩士,20,5,15,3,5,1,8,1,1,0,1,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,720504,保健營養系,D 日,B 四技,642,161,481,35,113,61,134,42,140,23,92,0,0,0,0,0,0,0,2,11 臺南市,2 技職
105,1025,嘉南藥理大學,720504,保健營養系,N 職,M 碩士,16,4,12,2,5,2,4,0,1,0,1,0,1,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,720504,保健營養系,N 修,B 四技,102,24,78,5,20,5,15,6,17,4,23,0,0,0,0,0,0,4,3,11 臺南市,2 技職
105,1025,嘉南藥理大學,720504,保健營養系,N 修,C 二技,63,23,40,0,0,0,0,9,28,12,10,0,0,0,0,0,0,2,2,11 臺南市,2 技職
105,1025,嘉南藥理大學,729988,藥學系_藥物製劑人才產業碩士專班,D 日,M 碩士,6,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,760203,老人服務事業管理系,D 日,B 四技,414,97,317,22,72,27,73,29,92,19,80,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,760203,老人服務事業管理系,D 日,C 二技,56,9,47,0,0,0,0,5,23,4,24,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,760203,老人服務事業管理系,N 修,B 四技,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11 臺南市,2 技職
105,1025,嘉南藥理大學,760203,老人服務事業管理系,N 修,C 二技,59,19,40,0,0,0,0,6,21,12,19,0,0,0,0,0,0,1,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,760301,社會工作系,D 日,B 四技,665,112,553,31,119,35,142,20,150,25,135,0,0,0,0,0,0,1,7,11 臺南市,2 技職
105,1025,嘉南藥理大學,760301,社會工作系,N 修,B 四技,185,49,136,16,39,12,29,12,32,7,26,0,0,0,0,0,0,2,10,11 臺南市,2 技職
105,1025,嘉南藥理大學,760401,嬰幼兒保育系,D 日,B 四技,364,13,351,3,73,3,101,4,81,3,87,0,0,0,0,0,0,0,9,11 臺南市,2 技職
105,1025,嘉南藥理大學,810102,餐旅管理系,D 日,B 四技,731,239,492,58,132,63,124,59,123,50,109,0,0,0,0,0,0,9,4,11 臺南市,2 技職
105,1025,嘉南藥理大學,810102,餐旅管理系_雙軌旗艦烘焙食品專業專班,D 日,B 四技,14,7,7,0,0,0,0,0,0,6,7,0,0,0,0,0,0,1,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,810102,餐旅管理系_雙軌旗艦餐飲門市管理專班,D 日,B 四技,84,44,40,0,0,0,0,19,24,25,16,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,810102,餐旅管理系,D 日,C 二技,28,8,20,0,0,0,0,3,10,5,10,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,810102,餐旅管理系,N 修,B 四技,471,244,227,50,42,57,64,62,51,64,62,0,0,0,0,0,0,11,8,11 臺南市,2 技職
105,1025,嘉南藥理大學,810102,餐旅管理系,N 修,C 二技,23,6,17,0,0,0,0,2,6,3,11,0,0,0,0,0,0,1,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,810202,觀光事業管理系溫泉產業碩士班,D 日,M 碩士,18,11,7,7,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,810202,觀光事業管理系,D 日,B 四技,490,132,358,31,93,36,86,25,95,36,78,0,0,0,0,0,0,4,6,11 臺南市,2 技職
105,1025,嘉南藥理大學,810202,觀光事業管理系溫泉產業碩士在職專班,N 職,M 碩士,31,23,8,10,3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,810202,觀光事業管理系,N 修,B 四技,176,65,111,12,28,9,20,15,27,19,31,0,0,0,0,0,0,10,5,11 臺南市,2 技職
105,1025,嘉南藥理大學,810509,休閒保健管理系,D 日,M 碩士,23,8,15,2,9,5,3,1,2,0,1,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,810509,休閒保健管理系,D 日,B 四技,791,219,572,49,129,65,150,45,152,54,135,0,0,0,0,0,0,6,6,11 臺南市,2 技職
105,1025,嘉南藥理大學,810509,休閒保健管理系,N 修,B 四技,193,88,105,19,27,22,21,13,26,28,22,0,0,0,0,0,0,6,9,11 臺南市,2 技職
105,1025,嘉南藥理大學,810520,運動管理系,D 日,B 四技,377,267,110,62,24,70,31,62,29,58,26,0,0,0,0,0,0,15,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,810520,運動管理系,N 修,B 四技,261,229,32,43,6,63,8,48,10,61,6,0,0,0,0,0,0,14,2,11 臺南市,2 技職
105,1025,嘉南藥理大學,810601,生活應用與保健系,D 日,B 四技,436,86,350,26,83,24,85,19,94,15,86,0,0,0,0,0,0,2,2,11 臺南市,2 技職
105,1025,嘉南藥理大學,810601,生活應用與保健系,N 修,B 四技,227,110,117,36,39,41,40,23,24,9,14,0,0,0,0,0,0,1,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,810802,化粧品應用與管理系化粧品科技碩士班,D 日,M 碩士,37,14,23,6,8,7,12,1,2,0,1,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,810802,化粧品應用與管理系,D 日,B 四技,902,87,815,19,190,27,215,19,204,20,196,0,0,0,0,0,0,2,10,11 臺南市,2 技職
105,1025,嘉南藥理大學,810802,化粧品應用與管理系,D 日,C 二技,122,4,118,0,0,0,0,1,58,3,59,0,0,0,0,0,0,0,1,11 臺南市,2 技職
105,1025,嘉南藥理大學,810802,化粧品應用與管理系化粧品科技碩士在職專班,N 職,M 碩士,23,7,16,5,7,2,8,0,1,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,810802,化粧品應用與管理系,N 修,B 四技,250,26,224,10,81,4,58,4,30,3,38,0,0,0,0,0,0,5,17,11 臺南市,2 技職
105,1025,嘉南藥理大學,810802,化粧品應用與管理系,N 修,C 二技,50,7,43,0,0,0,0,4,26,3,17,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,810822,藥粧生技產業學士學位學程,D 日,B 四技,35,7,28,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,819912,兒童產業服務學位學程,D 日,B 四技,35,3,32,0,0,0,0,0,0,2,30,0,0,0,0,0,0,1,2,11 臺南市,2 技職
105,1025,嘉南藥理大學,819977,化粧品應用與管理系_產學攜手專班,N 修,B 四技,46,7,39,0,0,0,0,4,20,2,18,0,0,0,0,0,0,1,1,11 臺南市,2 技職
105,1025,嘉南藥理大學,850103,環境資源管理系,D 日,M 碩士,35,24,11,8,2,11,5,5,3,0,1,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1025,嘉南藥理大學,850103,環境資源管理系,D 日,B 四技,447,313,134,66,34,84,25,81,38,71,34,0,0,0,0,0,0,11,3,11 臺南市,2 技職
105,1025,嘉南藥理大學,860189,學士後公共安全及消防學士學位學程,N 修,X 4+X,17,12,5,7,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
105,1026,樹德科技大學,210707,表演藝術系,D 日,B 四技,465,188,277,44,78,40,76,38,60,38,54,0,0,0,0,0,0,28,9,12 高雄市,2 技職
105,1026,樹德科技大學,210707,表演藝術系,D 日,C 二技,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,211011,藝術管理與藝術經紀學位學程,D 日,B 四技,210,41,169,11,45,11,45,6,38,9,35,0,0,0,0,0,0,4,6,12 高雄市,2 技職
105,1026,樹德科技大學,220303,應用外語系,D 日,B 四技,225,74,151,14,38,17,37,19,32,14,31,0,0,0,0,0,0,10,13,12 高雄市,2 技職
105,1026,樹德科技大學,220303,應用外語系,N 修,B 四技,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12 高雄市,2 技職
105,1026,樹德科技大學,230103,流行設計系,D 日,B 四技,478,61,417,11,102,12,106,15,97,16,107,0,0,0,0,0,0,7,5,12 高雄市,2 技職
105,1026,樹德科技大學,230103,流行設計系,N 修,B 四技,150,33,117,12,35,6,32,6,15,4,22,0,0,0,0,0,0,5,13,12 高雄市,2 技職
105,1026,樹德科技大學,230103,流行設計系,N 修,C 二技,80,9,71,0,0,0,0,7,42,2,29,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,230113,應用設計研究所,D 日,M 碩士,52,23,29,7,7,2,10,7,5,7,7,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,230113,應用設計研究所,N 職,M 碩士,21,5,16,2,7,1,2,1,3,1,4,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,230124,動畫與遊戲設計系,D 日,B 四技,457,256,201,55,46,63,48,73,44,54,56,0,0,0,0,0,0,11,7,12 高雄市,2 技職
105,1026,樹德科技大學,230124,動畫與遊戲設計系,N 修,B 四技,107,65,42,20,8,12,14,17,8,11,9,0,0,0,0,0,0,5,3,12 高雄市,2 技職
105,1026,樹德科技大學,230201,視覺傳達設計系,D 日,B 四技,508,136,372,39,80,37,88,35,99,19,97,0,0,0,0,0,0,6,8,12 高雄市,2 技職
105,1026,樹德科技大學,230201,視覺傳達設計系,D 日,C 二技,7,2,5,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,230201,視覺傳達設計系_香港二技專班,D 日,C 二技,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,230201,視覺傳達設計系,N 職,M 碩士,24,13,11,1,3,1,1,4,4,7,3,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,230201,視覺傳達設計系,N 修,B 四技,148,68,80,15,23,15,14,8,18,17,20,0,0,0,0,0,0,13,5,12 高雄市,2 技職
105,1026,樹德科技大學,230304,生活產品設計系,D 日,B 四技,447,156,291,27,73,32,72,50,70,38,70,0,0,0,0,0,0,9,6,12 高雄市,2 技職
105,1026,樹德科技大學,230304,生活產品設計系,D 日,C 二技,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,230304,生活產品設計系,N 職,M 碩士,31,21,10,3,2,3,3,4,1,11,4,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,230304,生活產品設計系,N 修,B 四技,74,36,38,10,11,12,11,5,10,6,5,0,0,0,0,0,0,3,1,12 高雄市,2 技職
105,1026,樹德科技大學,230401,室內設計系,D 日,B 四技,555,208,347,66,104,45,76,42,77,42,83,0,0,0,0,0,0,13,7,12 高雄市,2 技職
105,1026,樹德科技大學,230401,室內設計系,D 日,C 二技,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,230401,室內設計系,N 修,B 四技,112,64,48,24,15,13,17,18,9,8,7,0,0,0,0,0,0,1,0,12 高雄市,2 技職
105,1026,樹德科技大學,230404,建築與室內設計研究所,D 日,M 碩士,28,12,16,7,6,3,8,2,1,0,1,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,230404,建築與室內設計研究所,N 職,M 碩士,33,22,11,8,4,4,4,4,3,6,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,239977,流行設計系_時尚造型專班,N 修,B 四技,59,13,46,0,0,2,12,8,17,3,17,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,340301,企業管理系,D 日,B 四技,461,206,255,51,48,39,76,58,73,54,53,0,0,0,0,0,0,4,5,12 高雄市,2 技職
105,1026,樹德科技大學,340301,企業管理系,N 修,B 四技,165,84,81,25,26,13,19,18,13,21,20,0,0,0,0,0,0,7,3,12 高雄市,2 技職
105,1026,樹德科技大學,340301,企業管理系,N 修,C 二技,33,12,21,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,340303,經營管理研究所,D 日,M 碩士,45,26,19,7,8,10,6,3,3,6,2,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,340303,經營管理研究所,N 職,M 碩士,79,46,33,24,15,13,17,5,0,4,1,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,340308,國際企業與貿易系,D 日,B 四技,205,72,133,21,30,15,27,8,39,21,31,0,0,0,0,0,0,7,6,12 高雄市,2 技職
105,1026,樹德科技大學,340308,國際企業與貿易系,N 修,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12 高雄市,2 技職
105,1026,樹德科技大學,340412,會議展覽與國際行銷學位學程,D 日,B 四技,198,43,155,7,34,11,41,8,42,10,35,0,0,0,0,0,0,7,3,12 高雄市,2 技職
105,1026,樹德科技大學,340412,會議展覽與國際行銷學位學程,N 修,B 四技,77,39,38,18,17,4,9,7,7,10,5,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,340414,會展管理與貿易行銷碩士學位學程,N 職,M 碩士,27,11,16,7,7,3,8,1,1,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,340508,金融管理系,D 日,M 碩士,23,10,13,7,7,1,5,1,1,1,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,340508,金融管理系,D 日,B 四技,433,173,260,30,57,46,70,44,59,43,68,0,0,0,0,0,0,10,6,12 高雄市,2 技職
105,1026,樹德科技大學,340508,金融管理系,D 日,C 二技,4,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,340508,金融管理系,N 職,M 碩士,34,18,16,13,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,340801,行銷管理系,D 日,B 四技,549,212,337,50,68,55,83,59,87,37,94,0,0,0,0,0,0,11,5,12 高雄市,2 技職
105,1026,樹德科技大學,340801,行銷管理系,N 修,B 四技,133,68,65,19,19,15,18,18,12,14,10,0,0,0,0,0,0,2,6,12 高雄市,2 技職
105,1026,樹德科技大學,340801,行銷管理系,N 修,C 二技,73,19,54,0,0,0,0,10,30,9,24,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,340803,流通管理系,D 日,B 四技,537,249,288,60,94,82,80,42,53,51,58,0,0,0,0,0,0,14,3,12 高雄市,2 技職
105,1026,樹德科技大學,340803,流通管理系,N 修,C 二技,65,35,30,0,0,0,0,18,13,17,17,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,349999,管理學院_越南碩士在職專班,N 職,M 碩士,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,480109,資訊管理系,D 日,M 碩士,21,17,4,7,0,8,2,1,1,1,1,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,480109,資訊管理系,D 日,B 四技,410,269,141,62,26,71,39,72,30,55,43,0,0,0,0,0,0,9,3,12 高雄市,2 技職
105,1026,樹德科技大學,480109,資訊管理系,N 職,M 碩士,23,12,11,8,7,3,4,0,0,1,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,480109,資訊管理系,N 修,B 四技,79,54,25,10,7,11,8,9,7,21,1,0,0,0,0,0,0,3,2,12 高雄市,2 技職
105,1026,樹德科技大學,520114,資訊工程系,D 日,M 碩士,21,20,1,5,0,9,0,5,1,1,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,520114,資訊工程系,D 日,B 四技,437,399,38,87,10,105,5,97,9,85,13,0,0,0,0,0,0,25,1,12 高雄市,2 技職
105,1026,樹德科技大學,520114,資訊工程系,N 職,M 碩士,36,16,20,12,16,2,2,0,2,2,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,520114,資訊工程系,N 修,B 四技,85,74,11,14,3,8,3,10,2,28,2,0,0,0,0,0,0,14,1,12 高雄市,2 技職
105,1026,樹德科技大學,520130,電腦與通訊系,D 日,M 碩士,42,38,4,16,2,20,2,2,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,520130,電腦與通訊系,D 日,B 四技,358,328,30,59,4,51,10,106,11,102,5,0,0,0,0,0,0,10,0,12 高雄市,2 技職
105,1026,樹德科技大學,520130,電腦與通訊系,N 修,B 四技,78,72,6,6,4,25,0,15,2,20,0,0,0,0,0,0,0,6,0,12 高雄市,2 技職
105,1026,樹德科技大學,520180,車用電子學士學位學程,D 日,B 四技,94,92,2,46,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,580110,建築與環境設計系,D 日,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12 高雄市,2 技職
105,1026,樹德科技大學,760301,社會工作學士學位學程,D 日,B 四技,78,7,71,3,38,4,33,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,760403,兒童與家庭服務系,D 日,M 碩士,36,5,31,2,11,3,10,0,8,0,2,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,760403,兒童與家庭服務系,D 日,B 四技,343,23,320,3,60,2,59,6,92,11,94,0,0,0,0,0,0,1,15,12 高雄市,2 技職
105,1026,樹德科技大學,760403,兒童與家庭服務系,D 日,C 二技,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,760403,兒童與家庭服務系,N 職,M 碩士,25,1,24,0,7,1,8,0,7,0,2,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,760403,兒童與家庭服務系,N 修,C 二技,48,3,45,0,0,0,0,2,25,1,20,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,810102,餐旅管理學位學程,D 日,B 四技,220,60,160,11,39,24,36,14,45,11,40,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,810230,休閒與觀光管理系,D 日,B 四技,304,83,221,20,47,24,55,17,57,21,54,0,0,0,0,0,0,1,8,12 高雄市,2 技職
105,1026,樹德科技大學,810230,休閒與觀光管理系,N 修,B 四技,165,68,97,23,20,20,26,7,23,14,19,0,0,0,0,0,0,4,9,12 高雄市,2 技職
105,1026,樹德科技大學,810230,休閒與觀光管理系,N 修,C 二技,61,21,40,0,0,0,0,12,17,9,22,0,0,0,0,0,0,0,1,12 高雄市,2 技職
105,1026,樹德科技大學,810526,休閒遊憩與運動管理系,D 日,B 四技,258,189,69,47,19,40,18,44,10,42,16,0,0,0,0,0,0,16,6,12 高雄市,2 技職
105,1026,樹德科技大學,810526,休閒遊憩與運動管理系,N 修,B 四技,159,104,55,18,15,26,18,33,6,20,11,0,0,0,0,0,0,7,5,12 高雄市,2 技職
105,1026,樹德科技大學,990101,人類性學研究所,D 日,D 博士,28,13,15,1,6,1,3,4,4,2,0,5,2,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,990101,人類性學研究所,D 日,M 碩士,48,15,33,8,12,2,12,3,4,2,5,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,990101,人類性學研究所_境外專班,N 職,M 碩士,25,4,21,1,7,3,14,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
105,1026,樹德科技大學,990101,人類性學研究所,N 職,M 碩士,51,23,28,6,7,4,6,4,9,9,6,0,0,0,0,0,0,0,0,12 高雄市,2 技職
